order_item_id,order_id,item_name,item_price,quantity
9831,4929,Rolls,389,2
9832,4930,Pasta,399,2
9833,4931,Dosa,182,2
9834,4932,Ice Cream,249,2
9835,4932,Cake,191,1
9836,4933,Sandwich,391,3
9837,4933,Dosa,365,3
9838,4933,Sandwich,347,3
9839,4934,Pizza,237,3
9840,4934,Sandwich,182,2
9841,4934,Pizza,147,1
9842,4935,Dosa,331,1
9843,4936,Ice Cream,105,1
9844,4936,Cake,93,1
9845,4936,Sandwich,222,2
9846,4937,Cake,330,3
9847,4938,Sandwich,240,2
9848,4938,Dosa,112,3
9849,4938,Pizza,368,2
9850,4939,Dosa,369,2
9851,4940,Biryani,321,3
9852,4941,Rolls,282,3
9853,4941,Ice Cream,173,2
9854,4941,Ice Cream,256,3
9855,4942,Pizza,278,1
9856,4943,Pasta,322,2
9857,4944,Dosa,238,2
9858,4945,Pizza,105,2
9859,4945,Pasta,355,2
9860,4946,Rolls,386,2
9861,4947,Ice Cream,388,2
9862,4947,Cake,301,2
9863,4947,Ice Cream,234,2
9864,4948,Sandwich,157,3
9865,4949,Pizza,358,3
9866,4950,Rolls,191,3
9867,4950,Cake,271,1
9868,4951,Biryani,304,1
9869,4952,Pizza,384,2
9870,4952,Pasta,210,3
9871,4953,Pizza,354,1
9872,4953,Dosa,353,3
9873,4954,Ice Cream,216,3
9874,4955,Cake,308,2
9875,4955,Ice Cream,91,1
9876,4956,Rolls,384,2
9877,4956,Dosa,106,2
9878,4956,Pizza,262,1
9879,4957,Sandwich,82,1
9880,4957,Burger,151,3
9881,4958,Biryani,287,1
9882,4958,Ice Cream,374,2
9883,4958,Ice Cream,97,1
9884,4959,Ice Cream,366,2
9885,4959,Ice Cream,399,2
9886,4960,Burger,190,2
9887,4961,Fried Rice,184,2
9888,4961,Biryani,326,2
9889,4961,Pizza,377,2
9890,4962,Fried Rice,108,1
9891,4962,Burger,210,2
9892,4962,Rolls,131,1
9893,4963,Fried Rice,387,3
9894,4963,Biryani,287,2
9895,4964,Burger,81,3
9896,4964,Biryani,96,1
9897,4964,Pizza,261,3
9898,4965,Pizza,281,1
9899,4966,Dosa,157,2
9900,4966,Fried Rice,229,2
9901,4966,Rolls,208,2
9902,4967,Fried Rice,108,1
9903,4967,Cake,395,1
9904,4968,Rolls,247,2
9905,4969,Cake,158,3
9906,4969,Ice Cream,121,3
9907,4969,Burger,293,1
9908,4970,Ice Cream,221,3
9909,4970,Fried Rice,189,2
9910,4970,Burger,294,1
9911,4971,Rolls,365,1
9912,4972,Pizza,332,1
9913,4972,Fried Rice,238,3
9914,4973,Biryani,325,1
9915,4973,Biryani,130,1
9916,4973,Rolls,284,1
9917,4974,Dosa,158,3
9918,4975,Sandwich,93,2
9919,4975,Pasta,102,3
9920,4976,Rolls,186,2
9921,4977,Cake,173,2
9922,4978,Rolls,185,3
9923,4978,Biryani,269,2
9924,4979,Ice Cream,300,1
9925,4979,Rolls,95,2
9926,4979,Rolls,308,3
9927,4980,Fried Rice,315,1
9928,4980,Rolls,394,2
9929,4981,Pasta,297,2
9930,4982,Cake,145,1
9931,4983,Ice Cream,211,2
9932,4983,Pizza,268,2
9933,4984,Cake,231,3
9934,4984,Ice Cream,161,1
9935,4985,Fried Rice,184,1
9936,4986,Pasta,168,2
9937,4986,Sandwich,311,3
9938,4987,Pasta,284,2
9939,4987,Rolls,241,2
9940,4987,Burger,209,1
9941,4988,Pasta,288,3
9942,4988,Pasta,230,1
9943,4988,Dosa,148,3
9944,4989,Burger,139,2
9945,4990,Sandwich,399,3
9946,4990,Burger,348,2
9947,4991,Rolls,119,3
9948,4992,Cake,120,1
9949,4992,Ice Cream,241,3
9950,4992,Rolls,314,2
9951,4993,Fried Rice,377,3
9952,4993,Sandwich,96,1
9953,4994,Burger,283,3
9954,4994,Pasta,341,2
9955,4994,Rolls,378,3
9956,4995,Cake,195,3
9957,4995,Biryani,151,1
9958,4995,Cake,273,2
9959,4996,Rolls,234,1
9960,4996,Pasta,315,3
9961,4996,Dosa,374,1
9962,4997,Fried Rice,175,3
9963,4998,Ice Cream,90,3
9964,4998,Fried Rice,373,3
9965,4999,Rolls,212,2
9966,5000,Fried Rice,102,2
9967,5001,Fried Rice,259,3
9968,5001,Cake,127,3
9969,5002,Sandwich,240,2
9970,5003,Pasta,85,1
9971,5004,Ice Cream,213,1
9972,5004,Fried Rice,269,3
9973,5004,Biryani,125,2
9974,5005,Cake,160,1
9975,5006,Ice Cream,97,2
9976,5007,Burger,168,3
9977,5007,Dosa,227,3
9978,5007,Fried Rice,110,1
9979,5008,Rolls,369,2
9980,5009,Sandwich,244,1
9981,5010,Ice Cream,390,3
9982,5011,Pasta,186,2
9983,5011,Rolls,383,1
9984,5011,Fried Rice,178,2
9985,5012,Cake,304,3
9986,5012,Biryani,189,1
9987,5012,Sandwich,201,3
9988,5013,Ice Cream,130,1
9989,5014,Cake,129,3
9990,5014,Ice Cream,283,2
9991,5015,Sandwich,89,2
9992,5015,Sandwich,274,2
9993,5015,Sandwich,229,1
9994,5016,Sandwich,223,1
9995,5017,Dosa,221,2
9996,5018,Burger,351,3
9997,5018,Cake,122,3
9998,5018,Fried Rice,221,1
9999,5019,Ice Cream,154,3
10000,5019,Sandwich,347,3
10001,5019,Dosa,177,3
10002,5020,Rolls,265,3
10003,5020,Biryani,253,3
10004,5021,Dosa,94,3
10005,5021,Pasta,344,1
10006,5021,Pizza,118,3
10007,5022,Rolls,136,3
10008,5022,Cake,81,2
10009,5022,Pasta,138,2
10010,5023,Pasta,173,1
10011,5023,Fried Rice,137,1
10012,5023,Biryani,220,3
10013,5024,Fried Rice,291,1
10014,5024,Pasta,212,2
10015,5025,Pasta,279,1
10016,5026,Pizza,127,1
10017,5026,Burger,358,1
10018,5026,Cake,387,2
10019,5027,Ice Cream,357,1
10020,5027,Dosa,262,3
10021,5027,Fried Rice,143,1
10022,5028,Sandwich,132,2
10023,5029,Cake,298,2
10024,5029,Burger,139,1
10025,5029,Pizza,133,3
10026,5030,Ice Cream,100,3
10027,5030,Pasta,259,2
10028,5030,Fried Rice,233,3
10029,5031,Pasta,84,2
10030,5031,Ice Cream,240,1
10031,5031,Rolls,200,1
10032,5032,Ice Cream,391,2
10033,5032,Sandwich,198,3
10034,5033,Biryani,226,1
10035,5034,Rolls,94,2
10036,5035,Ice Cream,170,2
10037,5035,Dosa,382,1
10038,5035,Rolls,178,2
10039,5036,Dosa,102,3
10040,5036,Burger,147,1
10041,5037,Ice Cream,184,1
10042,5037,Dosa,319,1
10043,5038,Rolls,97,1
10044,5038,Biryani,393,2
10045,5039,Ice Cream,278,2
10046,5039,Ice Cream,183,2
10047,5040,Biryani,184,3
10048,5040,Cake,374,1
10049,5041,Pizza,186,1
10050,5041,Biryani,318,3
10051,5042,Pasta,214,3
10052,5042,Pizza,324,2
10053,5042,Pasta,117,3
10054,5043,Sandwich,399,3
10055,5043,Sandwich,85,2
10056,5044,Pasta,201,1
10057,5044,Ice Cream,399,3
10058,5045,Cake,188,1
10059,5045,Dosa,244,3
10060,5045,Biryani,128,3
10061,5046,Pizza,243,2
10062,5046,Pasta,147,2
10063,5046,Biryani,183,2
10064,5047,Pasta,298,3
10065,5048,Rolls,246,2
10066,5048,Pasta,183,3
10067,5048,Dosa,256,3
10068,5049,Biryani,195,2
10069,5049,Fried Rice,176,1
10070,5049,Pasta,128,1
10071,5050,Fried Rice,105,2
10072,5050,Dosa,187,1
10073,5051,Rolls,277,1
10074,5052,Pasta,144,3
10075,5052,Rolls,159,1
10076,5052,Pasta,218,1
10077,5053,Biryani,151,2
10078,5054,Fried Rice,242,2
10079,5054,Pizza,356,3
10080,5054,Pizza,233,1
10081,5055,Burger,289,1
10082,5055,Sandwich,327,2
10083,5055,Dosa,353,2
10084,5056,Rolls,331,2
10085,5056,Pizza,192,1
10086,5056,Sandwich,166,3
10087,5057,Burger,328,1
10088,5057,Cake,305,3
10089,5058,Pizza,354,2
10090,5059,Sandwich,273,2
10091,5060,Dosa,185,1
10092,5060,Biryani,304,3
10093,5060,Dosa,281,3
10094,5061,Pasta,347,3
10095,5061,Pizza,333,1
10096,5062,Fried Rice,121,2
10097,5062,Dosa,110,1
10098,5063,Biryani,268,3
10099,5063,Rolls,149,3
10100,5063,Pizza,173,3
10101,5064,Fried Rice,380,2
10102,5064,Fried Rice,385,2
10103,5064,Dosa,220,2
10104,5065,Rolls,221,1
10105,5065,Burger,178,3
10106,5065,Burger,342,3
10107,5066,Ice Cream,202,3
10108,5067,Dosa,145,2
10109,5068,Biryani,368,3
10110,5069,Rolls,173,2
10111,5070,Ice Cream,231,1
10112,5070,Ice Cream,283,3
10113,5071,Dosa,132,2
10114,5071,Pasta,354,3
10115,5071,Pizza,177,2
10116,5072,Biryani,124,2
10117,5072,Burger,290,2
10118,5073,Burger,248,3
10119,5073,Dosa,224,3
10120,5073,Cake,119,1
10121,5074,Sandwich,164,2
10122,5074,Ice Cream,118,2
10123,5075,Pasta,107,3
10124,5075,Biryani,316,3
10125,5075,Burger,189,2
10126,5076,Sandwich,353,2
10127,5077,Dosa,170,1
10128,5078,Biryani,114,1
10129,5079,Pizza,139,1
10130,5079,Ice Cream,315,3
10131,5080,Rolls,316,3
10132,5080,Dosa,119,1
10133,5080,Ice Cream,315,2
10134,5081,Burger,302,3
10135,5081,Burger,108,2
10136,5082,Biryani,83,2
10137,5082,Fried Rice,184,2
10138,5082,Dosa,396,3
10139,5083,Fried Rice,238,3
10140,5083,Sandwich,234,3
10141,5083,Burger,175,2
10142,5084,Dosa,372,1
10143,5085,Biryani,310,2
10144,5085,Sandwich,138,3
10145,5085,Cake,106,1
10146,5086,Dosa,399,3
10147,5086,Fried Rice,318,1
10148,5087,Burger,271,3
10149,5087,Pasta,89,1
10150,5087,Ice Cream,370,2
10151,5088,Dosa,334,2
10152,5089,Dosa,286,2
10153,5089,Ice Cream,161,1
10154,5090,Pasta,139,2
10155,5091,Ice Cream,351,3
10156,5091,Fried Rice,362,3
10157,5092,Ice Cream,140,2
10158,5093,Burger,257,2
10159,5094,Pasta,212,2
10160,5094,Biryani,372,2
10161,5095,Cake,344,2
10162,5095,Pasta,368,1
10163,5096,Rolls,136,2
10164,5096,Sandwich,246,3
10165,5097,Rolls,127,2
10166,5097,Dosa,338,2
10167,5097,Pizza,332,3
10168,5098,Cake,219,3
10169,5098,Pizza,330,3
10170,5098,Sandwich,319,3
10171,5099,Cake,204,3
10172,5099,Cake,377,1
10173,5099,Burger,226,2
10174,5100,Dosa,216,2
10175,5101,Pasta,214,1
10176,5102,Pizza,283,2
10177,5102,Sandwich,107,2
10178,5102,Burger,319,1
10179,5103,Pizza,178,3
10180,5103,Rolls,256,3
10181,5104,Sandwich,141,1
10182,5104,Pizza,249,3
10183,5104,Cake,106,2
10184,5105,Burger,83,2
10185,5105,Sandwich,255,1
10186,5106,Pizza,225,1
10187,5107,Sandwich,353,1
10188,5108,Ice Cream,389,3
10189,5109,Ice Cream,273,1
10190,5109,Ice Cream,230,1
10191,5109,Cake,396,2
10192,5110,Sandwich,130,2
10193,5110,Pizza,264,2
10194,5110,Rolls,358,3
10195,5111,Dosa,122,3
10196,5111,Cake,281,3
10197,5112,Pizza,300,2
10198,5113,Rolls,100,1
10199,5114,Biryani,83,1
10200,5114,Dosa,221,1
10201,5114,Cake,167,2
10202,5115,Biryani,214,2
10203,5116,Rolls,92,3
10204,5117,Cake,329,3
10205,5117,Rolls,163,1
10206,5118,Fried Rice,342,2
10207,5118,Biryani,228,2
10208,5118,Pizza,265,3
10209,5119,Pasta,227,2
10210,5120,Fried Rice,119,3
10211,5120,Biryani,164,2
10212,5121,Burger,197,2
10213,5121,Burger,217,2
10214,5121,Pizza,98,2
10215,5122,Dosa,351,2
10216,5123,Pasta,163,2
10217,5123,Ice Cream,188,3
10218,5124,Cake,84,3
10219,5125,Dosa,355,3
10220,5125,Fried Rice,117,1
10221,5126,Cake,84,2
10222,5126,Cake,164,1
10223,5127,Ice Cream,204,2
10224,5127,Ice Cream,155,3
10225,5128,Rolls,360,3
10226,5128,Fried Rice,209,2
10227,5129,Biryani,224,1
10228,5129,Cake,145,1
10229,5130,Fried Rice,233,1
10230,5130,Dosa,80,3
10231,5130,Ice Cream,379,2
10232,5131,Pizza,374,2
10233,5131,Rolls,347,1
10234,5131,Cake,166,2
10235,5132,Burger,354,3
10236,5133,Dosa,191,1
10237,5133,Sandwich,269,1
10238,5134,Cake,189,2
10239,5135,Sandwich,278,3
10240,5136,Rolls,118,3
10241,5137,Biryani,130,2
10242,5137,Rolls,271,3
10243,5138,Fried Rice,361,1
10244,5138,Sandwich,194,3
10245,5138,Cake,318,1
10246,5139,Biryani,285,1
10247,5140,Pizza,392,3
10248,5140,Dosa,146,1
10249,5141,Ice Cream,165,1
10250,5141,Cake,184,3
10251,5141,Pasta,109,1
10252,5142,Fried Rice,399,1
10253,5142,Sandwich,182,1
10254,5142,Sandwich,241,3
10255,5143,Sandwich,335,2
10256,5143,Fried Rice,261,1
10257,5144,Pasta,326,2
10258,5145,Ice Cream,238,3
10259,5145,Ice Cream,127,1
10260,5146,Biryani,241,2
10261,5146,Fried Rice,139,1
10262,5147,Sandwich,248,2
10263,5148,Sandwich,253,1
10264,5148,Sandwich,218,2
10265,5148,Ice Cream,144,2
10266,5149,Sandwich,210,2
10267,5149,Burger,216,3
10268,5149,Dosa,153,3
10269,5150,Pizza,391,2
10270,5150,Pasta,229,2
10271,5150,Sandwich,374,3
10272,5151,Dosa,340,3
10273,5152,Biryani,140,2
10274,5153,Dosa,267,2
10275,5153,Cake,257,2
10276,5154,Pizza,256,2
10277,5154,Pasta,287,3
10278,5154,Fried Rice,97,2
10279,5155,Burger,223,2
10280,5156,Pasta,173,1
10281,5156,Pasta,143,2
10282,5156,Dosa,357,2
10283,5157,Pasta,114,3
10284,5157,Pizza,155,3
10285,5157,Rolls,210,1
10286,5158,Cake,354,2
10287,5158,Burger,358,1
10288,5158,Fried Rice,83,3
10289,5159,Cake,202,2
10290,5159,Dosa,240,1
10291,5160,Ice Cream,127,3
10292,5160,Ice Cream,239,2
10293,5160,Ice Cream,234,1
10294,5161,Dosa,309,3
10295,5161,Pizza,323,1
10296,5162,Biryani,308,2
10297,5162,Dosa,383,1
10298,5163,Burger,282,1
10299,5163,Dosa,116,2
10300,5164,Cake,181,3
10301,5165,Pasta,126,1
10302,5165,Rolls,367,2
10303,5165,Ice Cream,257,3
10304,5166,Pasta,353,2
10305,5166,Pasta,85,3
10306,5166,Cake,278,3
10307,5167,Cake,156,2
10308,5167,Ice Cream,145,3
10309,5167,Dosa,203,1
10310,5168,Rolls,246,3
10311,5168,Pizza,384,3
10312,5169,Pizza,306,3
10313,5169,Pasta,268,1
10314,5170,Pizza,216,2
10315,5170,Pizza,169,2
10316,5170,Dosa,236,3
10317,5171,Dosa,354,3
10318,5171,Pasta,379,2
10319,5171,Rolls,174,3
10320,5172,Ice Cream,384,3
10321,5173,Ice Cream,83,2
10322,5173,Pasta,97,1
10323,5174,Ice Cream,399,1
10324,5174,Cake,259,2
10325,5175,Burger,136,1
10326,5176,Pasta,300,1
10327,5176,Rolls,167,2
10328,5176,Dosa,118,2
10329,5177,Biryani,135,1
10330,5177,Ice Cream,257,3
10331,5178,Rolls,152,1
10332,5178,Pizza,114,2
10333,5179,Pasta,277,3
10334,5179,Dosa,370,3
10335,5179,Pasta,279,2
10336,5180,Fried Rice,300,2
10337,5180,Cake,161,2
10338,5180,Sandwich,347,3
10339,5181,Ice Cream,258,3
10340,5181,Rolls,312,1
10341,5182,Pizza,187,3
10342,5183,Fried Rice,337,1
10343,5183,Biryani,229,1
10344,5184,Cake,235,2
10345,5185,Fried Rice,183,3
10346,5185,Sandwich,129,2
10347,5186,Pizza,222,2
10348,5187,Ice Cream,384,1
10349,5187,Ice Cream,225,1
10350,5187,Cake,174,1
10351,5188,Dosa,382,1
10352,5189,Fried Rice,163,1
10353,5190,Burger,278,1
10354,5190,Pizza,297,3
10355,5190,Rolls,239,3
10356,5191,Biryani,259,1
10357,5192,Cake,333,2
10358,5193,Burger,95,3
10359,5193,Sandwich,217,1
10360,5193,Dosa,333,2
10361,5194,Cake,286,2
10362,5195,Biryani,337,2
10363,5195,Fried Rice,302,3
10364,5195,Dosa,232,1
10365,5196,Biryani,95,2
10366,5196,Pasta,244,1
10367,5197,Biryani,116,3
10368,5197,Cake,213,2
10369,5198,Burger,316,2
10370,5198,Biryani,253,2
10371,5199,Pizza,198,1
10372,5199,Biryani,309,2
10373,5200,Sandwich,358,3
10374,5200,Rolls,396,1
10375,5200,Burger,300,1
10376,5201,Fried Rice,157,3
10377,5201,Rolls,109,1
10378,5201,Pasta,223,2
10379,5202,Burger,139,3
10380,5202,Pasta,326,2
10381,5203,Rolls,350,3
10382,5203,Pizza,312,2
10383,5204,Fried Rice,166,3
10384,5204,Dosa,142,3
10385,5204,Rolls,274,3
10386,5205,Fried Rice,211,1
10387,5206,Fried Rice,153,2
10388,5207,Pasta,132,3
10389,5208,Cake,210,3
10390,5209,Burger,92,3
10391,5209,Rolls,225,3
10392,5210,Burger,119,2
10393,5210,Pizza,109,2
10394,5211,Rolls,151,3
10395,5211,Ice Cream,157,2
10396,5212,Dosa,292,2
10397,5213,Biryani,364,2
10398,5214,Cake,379,2
10399,5214,Ice Cream,158,2
10400,5215,Sandwich,99,2
10401,5215,Dosa,152,1
10402,5215,Pizza,242,1
10403,5216,Ice Cream,313,2
10404,5216,Biryani,225,3
10405,5216,Cake,302,1
10406,5217,Burger,222,1
10407,5218,Burger,371,3
10408,5218,Pasta,303,1
10409,5218,Biryani,182,2
10410,5219,Ice Cream,198,1
10411,5220,Biryani,95,2
10412,5220,Pizza,390,2
10413,5221,Sandwich,382,1
10414,5221,Fried Rice,362,3
10415,5221,Pasta,178,3
10416,5222,Pizza,222,1
10417,5222,Pasta,200,3
10418,5222,Burger,112,3
10419,5223,Fried Rice,101,1
10420,5223,Pizza,137,3
10421,5223,Dosa,219,1
10422,5224,Burger,308,1
10423,5225,Pasta,273,1
10424,5225,Pasta,361,1
10425,5226,Burger,259,1
10426,5226,Cake,332,3
10427,5226,Rolls,328,3
10428,5227,Dosa,392,1
10429,5227,Biryani,198,1
10430,5227,Fried Rice,130,3
10431,5228,Rolls,230,3
10432,5228,Cake,265,3
10433,5228,Fried Rice,269,3
10434,5229,Biryani,139,1
10435,5229,Cake,369,1
10436,5229,Dosa,376,3
10437,5230,Ice Cream,234,1
10438,5230,Pizza,279,2
10439,5230,Ice Cream,358,1
10440,5231,Pasta,281,1
10441,5231,Cake,101,2
10442,5231,Ice Cream,377,2
10443,5232,Ice Cream,310,1
10444,5232,Fried Rice,162,2
10445,5232,Rolls,163,3
10446,5233,Cake,124,1
10447,5233,Cake,225,2
10448,5234,Burger,183,3
10449,5234,Pasta,277,1
10450,5234,Cake,319,1
10451,5235,Biryani,236,2
10452,5235,Rolls,214,1
10453,5236,Fried Rice,329,3
10454,5237,Rolls,192,3
10455,5238,Burger,129,1
10456,5238,Biryani,236,3
10457,5238,Dosa,168,3
10458,5239,Cake,146,1
10459,5239,Burger,379,3
10460,5240,Sandwich,375,2
10461,5241,Cake,352,3
10462,5241,Ice Cream,172,1
10463,5242,Ice Cream,130,1
10464,5242,Cake,200,2
10465,5243,Sandwich,373,3
10466,5243,Dosa,365,3
10467,5244,Pasta,216,2
10468,5244,Pasta,355,2
10469,5244,Pizza,131,2
10470,5245,Cake,131,3
10471,5245,Dosa,175,2
10472,5246,Sandwich,180,3
10473,5246,Sandwich,163,2
10474,5247,Burger,139,1
10475,5248,Biryani,271,2
10476,5248,Pasta,179,2
10477,5249,Pizza,394,2
10478,5249,Pasta,296,1
10479,5249,Sandwich,160,2
10480,5250,Fried Rice,330,3
10481,5251,Fried Rice,146,2
10482,5252,Burger,159,2
10483,5253,Pizza,257,2
10484,5253,Ice Cream,217,2
10485,5253,Ice Cream,338,1
10486,5254,Burger,310,1
10487,5254,Pizza,180,1
10488,5255,Biryani,217,1
10489,5256,Pizza,109,3
10490,5256,Cake,165,2
10491,5256,Fried Rice,80,2
10492,5257,Dosa,263,3
10493,5257,Pizza,137,3
10494,5258,Burger,174,2
10495,5258,Burger,226,1
10496,5258,Fried Rice,397,2
10497,5259,Rolls,298,3
10498,5259,Pasta,250,1
10499,5259,Sandwich,207,2
10500,5260,Rolls,180,3
10501,5260,Burger,339,1
10502,5260,Sandwich,337,1
10503,5261,Rolls,125,3
10504,5261,Rolls,127,2
10505,5261,Ice Cream,130,1
10506,5262,Pasta,264,1
10507,5262,Burger,214,2
10508,5263,Sandwich,240,1
10509,5264,Rolls,163,2
10510,5265,Ice Cream,173,3
10511,5265,Biryani,102,3
10512,5265,Fried Rice,158,3
10513,5266,Burger,357,1
10514,5267,Fried Rice,347,3
10515,5267,Burger,369,1
10516,5267,Burger,328,3
10517,5268,Pasta,320,3
10518,5269,Rolls,192,1
10519,5270,Pasta,382,1
10520,5270,Fried Rice,96,1
10521,5271,Dosa,231,2
10522,5271,Pizza,279,3
10523,5272,Pizza,206,3
10524,5273,Rolls,289,1
10525,5274,Rolls,293,2
10526,5274,Dosa,339,2
10527,5275,Burger,348,1
10528,5275,Cake,227,2
10529,5276,Fried Rice,279,1
10530,5276,Dosa,143,2
10531,5276,Cake,173,3
10532,5277,Rolls,301,3
10533,5277,Rolls,119,2
10534,5277,Cake,124,2
10535,5278,Dosa,289,1
10536,5279,Cake,145,2
10537,5279,Burger,209,2
10538,5279,Ice Cream,123,1
10539,5280,Pizza,209,1
10540,5281,Dosa,113,1
10541,5281,Dosa,186,2
10542,5281,Sandwich,278,3
10543,5282,Ice Cream,337,2
10544,5282,Cake,319,3
10545,5282,Biryani,237,1
10546,5283,Rolls,242,2
10547,5284,Sandwich,229,3
10548,5284,Burger,308,2
10549,5285,Biryani,188,2
10550,5285,Pasta,267,1
10551,5286,Pizza,117,2
10552,5287,Burger,99,1
10553,5287,Pasta,285,1
10554,5288,Sandwich,346,2
10555,5288,Pasta,345,2
10556,5289,Ice Cream,392,2
10557,5289,Fried Rice,348,3
10558,5289,Biryani,382,2
10559,5290,Biryani,111,3
10560,5290,Cake,387,1
10561,5291,Burger,314,1
10562,5291,Pizza,96,1
10563,5292,Pizza,175,3
10564,5293,Pasta,121,3
10565,5293,Rolls,238,2
10566,5293,Sandwich,166,3
10567,5294,Pasta,80,3
10568,5295,Dosa,266,1
10569,5296,Pasta,315,3
10570,5296,Sandwich,384,1
10571,5297,Pizza,267,1
10572,5297,Pasta,356,1
10573,5298,Burger,157,2
10574,5298,Sandwich,298,1
10575,5298,Pizza,249,2
10576,5299,Fried Rice,218,1
10577,5299,Ice Cream,114,1
10578,5300,Biryani,372,2
10579,5301,Biryani,398,3
10580,5302,Burger,345,2
10581,5302,Sandwich,182,3
10582,5303,Rolls,390,2
10583,5304,Ice Cream,248,2
10584,5305,Rolls,85,3
10585,5306,Sandwich,233,1
10586,5306,Ice Cream,148,2
10587,5307,Pasta,186,3
10588,5308,Biryani,100,1
10589,5309,Pasta,368,2
10590,5310,Dosa,323,2
10591,5311,Burger,142,3
10592,5312,Sandwich,118,1
10593,5312,Biryani,245,3
10594,5312,Ice Cream,341,2
10595,5313,Fried Rice,86,3
10596,5314,Rolls,307,2
10597,5314,Rolls,230,2
10598,5315,Pizza,147,1
10599,5316,Fried Rice,130,3
10600,5317,Dosa,228,3
10601,5317,Burger,142,1
10602,5318,Fried Rice,106,1
10603,5318,Sandwich,233,3
10604,5319,Sandwich,137,3
10605,5320,Dosa,310,3
10606,5320,Biryani,145,1
10607,5320,Cake,288,2
10608,5321,Pasta,125,1
10609,5321,Sandwich,282,1
10610,5321,Sandwich,150,3
10611,5322,Pasta,135,1
10612,5322,Rolls,372,2
10613,5322,Pasta,369,1
10614,5323,Fried Rice,109,2
10615,5323,Fried Rice,125,2
10616,5323,Ice Cream,112,2
10617,5324,Fried Rice,355,1
10618,5324,Sandwich,167,1
10619,5324,Sandwich,176,2
10620,5325,Pizza,266,3
10621,5325,Pasta,180,2
10622,5325,Dosa,260,2
10623,5326,Pasta,118,3
10624,5326,Burger,354,1
10625,5326,Pasta,93,3
10626,5327,Rolls,295,1
10627,5327,Cake,360,1
10628,5328,Burger,385,3
10629,5329,Fried Rice,249,3
10630,5329,Cake,101,3
10631,5329,Rolls,296,1
10632,5330,Burger,340,3
10633,5330,Fried Rice,154,3
10634,5330,Rolls,309,2
10635,5331,Dosa,112,2
10636,5332,Pizza,125,2
10637,5332,Pizza,362,3
10638,5333,Sandwich,186,2
10639,5333,Ice Cream,175,3
10640,5334,Fried Rice,136,2
10641,5334,Rolls,330,3
10642,5334,Fried Rice,106,2
10643,5335,Ice Cream,168,3
10644,5335,Burger,151,1
10645,5335,Pizza,372,2
10646,5336,Rolls,127,3
10647,5336,Pasta,331,1
10648,5337,Cake,310,3
10649,5338,Ice Cream,94,3
10650,5339,Burger,343,2
10651,5340,Biryani,249,3
10652,5340,Burger,214,3
10653,5340,Rolls,231,3
10654,5341,Dosa,206,1
10655,5342,Pasta,127,2
10656,5342,Ice Cream,383,1
10657,5342,Biryani,364,2
10658,5343,Fried Rice,313,3
10659,5344,Fried Rice,370,3
10660,5344,Sandwich,284,2
10661,5344,Burger,337,3
10662,5345,Fried Rice,112,2
10663,5345,Dosa,230,1
10664,5346,Sandwich,157,3
10665,5347,Rolls,344,2
10666,5347,Fried Rice,205,3
10667,5348,Burger,279,3
10668,5348,Dosa,313,3
10669,5349,Ice Cream,254,3
10670,5350,Cake,281,1
10671,5350,Pizza,268,2
10672,5351,Burger,283,1
10673,5351,Ice Cream,269,2
10674,5351,Rolls,312,3
10675,5352,Dosa,341,3
10676,5353,Sandwich,349,1
10677,5353,Pizza,385,3
10678,5353,Biryani,323,3
10679,5354,Burger,262,2
10680,5355,Sandwich,141,3
10681,5355,Ice Cream,383,2
10682,5355,Rolls,240,3
10683,5356,Fried Rice,202,2
10684,5357,Cake,396,1
10685,5357,Dosa,221,1
10686,5357,Burger,399,3
10687,5358,Burger,169,2
10688,5358,Fried Rice,241,2
10689,5358,Pasta,334,2
10690,5359,Pizza,236,1
10691,5360,Rolls,147,2
10692,5361,Pizza,80,1
10693,5361,Dosa,136,1
10694,5361,Pasta,396,3
10695,5362,Burger,128,3
10696,5362,Burger,292,1
10697,5362,Biryani,228,2
10698,5363,Ice Cream,278,2
10699,5364,Pasta,296,1
10700,5364,Biryani,291,1
10701,5364,Dosa,116,2
10702,5365,Ice Cream,84,1
10703,5365,Sandwich,319,1
10704,5365,Biryani,86,2
10705,5366,Biryani,178,3
10706,5367,Pizza,195,1
10707,5367,Burger,189,3
10708,5368,Cake,366,3
10709,5369,Burger,149,2
10710,5369,Dosa,218,1
10711,5370,Sandwich,94,2
10712,5370,Fried Rice,184,3
10713,5371,Fried Rice,318,2
10714,5372,Ice Cream,135,2
10715,5372,Cake,161,1
10716,5373,Pasta,139,2
10717,5373,Burger,363,1
10718,5373,Pizza,369,2
10719,5374,Rolls,246,3
10720,5374,Cake,235,3
10721,5375,Fried Rice,252,1
10722,5376,Pizza,191,1
10723,5376,Dosa,366,3
10724,5376,Pizza,386,1
10725,5377,Pasta,376,1
10726,5377,Pasta,147,2
10727,5378,Pizza,338,3
10728,5378,Ice Cream,160,2
10729,5378,Burger,377,2
10730,5379,Fried Rice,329,3
10731,5380,Fried Rice,103,1
10732,5380,Burger,372,3
10733,5381,Cake,295,1
10734,5382,Cake,131,2
10735,5382,Sandwich,215,2
10736,5382,Pasta,83,1
10737,5383,Rolls,279,1
10738,5383,Fried Rice,120,1
10739,5384,Pizza,110,3
10740,5384,Biryani,139,3
10741,5384,Rolls,375,3
10742,5385,Burger,276,1
