order_id,customer_id,restaurant_id,order_timestamp,order_value,discount_amount,payment_method,delivery_partner_id,order_status
4523,633,30,2023-02-13 21:26,544.48,55.63,UPI,37,Delivered
4524,993,1,2023-12-22 13:41,543.14,83.21,UPI,36,Delivered
4525,411,22,2023-10-08 19:38,294.71,4.29,UPI,16,Delivered
4526,173,18,2023-08-26 16:11,545.01,69.28,Wallet,78,Delivered
4527,4,46,2023-05-19 10:42,366.67,36.39,Wallet,66,Delivered
4528,854,5,2023-01-03 12:21,335.52,77.46,Credit Card,21,Delivered
4529,986,31,2023-01-04 17:13,302.5,78.87,Cash,135,Returned
4530,1134,6,2023-07-31 17:13,341.95,112.97,Debit Card,139,Cancelled
4531,1061,27,2023-01-16 21:15,650.72,80.98,Credit Card,54,Delivered
4532,583,56,2023-02-21 12:4,271.63,92.14,UPI,93,Returned
4533,1055,25,2023-04-03 14:41,577.39,79.45,Debit Card,58,Delivered
4534,381,29,2023-01-17 17:39,730.43,148.56,Credit Card,37,Delivered
4535,1035,28,2023-04-04 19:19,345.3,118.74,UPI,120,Delivered
4536,344,16,2023-08-25 18:15,120.66,113.35,Credit Card,39,Delivered
4537,166,54,2023-02-11 12:22,117.22,94.09,UPI,104,Delivered
4538,700,53,2023-06-05 22:35,197.65,79.26,UPI,68,Delivered
4539,342,12,2023-01-24 12:10,177.03,51.71,Wallet,68,Delivered
4540,1043,20,2023-02-09 17:45,623.66,117.6,UPI,104,Delivered
4541,980,18,2023-09-02 11:11,306.4,28.44,Credit Card,60,Delivered
4542,545,34,2023-03-23 22:43,556.76,5.48,Debit Card,126,Cancelled
4543,1034,55,2023-08-22 21:39,129.72,104.73,Wallet,123,Delivered
4544,192,53,2023-05-14 17:50,307.02,21.73,Debit Card,36,Delivered
4545,320,23,2023-02-02 22:53,263.9,135.57,Cash,133,Delivered
4546,580,45,2023-12-02 11:11,293.82,115.6,Debit Card,124,Delivered
4547,475,27,2023-12-17 18:36,233.5,90.34,Cash,147,Delivered
4548,637,49,2023-11-05 22:57,532.54,47.09,Cash,140,Failed
4549,427,17,2023-12-24 12:56,563.87,95.69,Wallet,90,Returned
4550,1083,48,2023-02-27 13:43,203.93,71.53,Debit Card,83,Delivered
4551,97,21,2023-06-22 11:50,618.8,43.67,UPI,139,Cancelled
4552,496,50,2023-02-05 16:44,275.03,141.76,Wallet,53,Cancelled
4553,661,40,2023-10-02 17:7,298.05,24.28,Wallet,20,Delivered
4554,9,31,2023-02-27 20:17,680.17,113.01,UPI,73,Delivered
4555,457,3,2023-02-05 17:0,730.82,120.01,Debit Card,84,Delivered
4556,273,17,2023-01-01 13:10,677.33,142.77,Wallet,27,Delivered
4557,940,50,2023-05-26 10:23,203.43,82.41,Cash,58,Delivered
4558,1032,58,2023-04-08 13:34,799.49,80.23,UPI,123,Cancelled
4559,208,26,2023-08-31 18:9,570.51,138.04,Credit Card,133,Delivered
4560,1147,23,2023-06-28 21:4,457.47,120.16,Wallet,74,Delivered
4561,1057,6,2023-09-27 19:47,768.39,114.55,Cash,137,Delivered
4562,204,28,2023-03-07 11:28,672.17,118.37,Debit Card,77,Delivered
4563,518,8,2023-09-02 14:19,584.22,73.98,Debit Card,125,Delivered
4564,517,55,2023-03-13 20:36,686.88,6.21,UPI,125,Delivered
4565,443,58,2023-02-18 19:36,369.83,29.74,Cash,32,Delivered
4566,689,45,2023-06-26 13:32,579.11,96.45,UPI,27,Delivered
4567,850,8,2023-05-30 15:32,233.41,59.42,Wallet,18,Delivered
4568,833,19,2023-10-11 17:3,791.6,91.02,UPI,87,Delivered
4569,339,38,2023-11-18 22:45,512.29,82.75,Credit Card,105,Delivered
4570,1160,29,2023-11-01 20:34,669.97,65.8,UPI,41,Returned
4571,387,23,2023-08-23 19:7,385.14,35.21,UPI,34,Delivered
4572,1049,47,2023-11-21 16:33,631.01,107.84,Wallet,7,Delivered
4573,506,32,2023-05-04 21:46,371.17,136.36,Cash,5,Delivered
4574,680,10,2023-02-01 13:53,513,115.49,Credit Card,21,Delivered
4575,690,27,2023-05-04 21:47,644.69,18.01,UPI,134,Delivered
4576,885,49,2023-11-12 21:59,181.53,80.69,Wallet,120,Delivered
4577,1119,1,2023-03-26 15:43,349.75,125.3,Wallet,106,Delivered
4578,623,39,2023-09-15 16:55,481.46,88.65,Wallet,87,Delivered
4579,1170,29,2023-08-09 20:8,333.8,65.94,Cash,131,Delivered
4580,893,59,2023-02-23 16:28,316.42,42.68,UPI,38,Delivered
4581,953,45,2023-12-03 18:5,297.16,49.56,Debit Card,87,Delivered
4582,784,3,2023-06-21 13:9,259.45,36.32,Credit Card,80,Delivered
4583,495,51,2023-11-25 21:32,694.23,29.36,Debit Card,113,Delivered
4584,1062,47,2023-02-01 11:18,746.58,88.33,Cash,144,Returned
4585,747,37,2023-10-16 11:49,590.12,76.41,UPI,89,Delivered
4586,437,31,2023-01-26 22:53,121,110.22,Debit Card,106,Delivered
4587,345,11,2023-06-21 18:36,650.36,46.19,Debit Card,71,Delivered
4588,1184,22,2023-09-22 22:47,472.36,69.12,Debit Card,8,Delivered
4589,550,18,2023-11-12 19:15,630.68,102.06,Credit Card,131,Delivered
4590,820,35,2023-05-10 21:56,406.14,144.49,UPI,69,Cancelled
4591,541,6,2023-04-25 20:18,128.9,52.33,Wallet,128,Delivered
4592,144,3,2023-05-04 20:13,577.22,44.73,UPI,19,Delivered
4593,588,5,2023-02-16 18:6,410.89,67.39,Debit Card,135,Delivered
4594,657,9,2023-12-16 20:30,711.83,108.58,UPI,86,Delivered
4595,345,28,2023-02-24 18:7,616.7,144.23,Wallet,50,Delivered
4596,696,19,2023-10-13 13:49,351.69,80.48,Credit Card,134,Delivered
4597,268,28,2023-10-12 20:52,606.86,121.87,UPI,133,Cancelled
4598,169,27,2023-09-13 11:35,446.65,69.66,UPI,61,Delivered
4599,33,13,2023-09-11 21:33,239.61,5.98,Credit Card,95,Cancelled
4600,377,38,2023-01-21 15:10,393.92,134.13,Credit Card,58,Delivered
4601,393,43,2023-07-26 21:23,255.79,43.48,Debit Card,150,Delivered
4602,489,53,2023-06-27 14:10,103.48,20.8,Debit Card,32,Delivered
4603,722,21,2023-04-30 14:18,272.76,149.42,Credit Card,145,Delivered
4604,946,27,2023-04-28 10:16,246.66,52.11,Wallet,22,Failed
4605,1053,46,2023-11-07 19:57,103.04,20.48,Debit Card,80,Delivered
4606,39,6,2023-06-20 20:50,648.75,46.73,Wallet,42,Delivered
4607,1197,38,2023-04-17 17:29,153.89,77.08,Credit Card,79,Cancelled
4608,1041,49,2023-04-07 19:6,414.34,13.19,UPI,136,Delivered
4609,1080,11,2023-10-01 21:1,392.52,52.89,Credit Card,46,Delivered
4610,226,47,2023-12-15 14:6,226.99,100.33,Credit Card,115,Delivered
4611,67,41,2023-01-12 13:56,776.81,137.39,Cash,131,Delivered
4612,835,53,2023-03-19 19:40,522.61,59.62,Credit Card,77,Delivered
4613,1047,17,2023-10-06 19:30,669.46,84.68,Debit Card,30,Delivered
4614,999,56,2023-11-04 17:9,447.3,95.41,UPI,28,Delivered
4615,237,39,2023-05-27 21:22,605.97,10.61,Wallet,73,Delivered
4616,957,7,2023-09-10 20:43,778.85,51.33,Cash,39,Delivered
4617,919,30,2023-08-21 22:58,343.88,102.64,Debit Card,83,Delivered
4618,1162,21,2023-08-12 13:3,452.98,110.35,UPI,67,Delivered
4619,473,1,2023-12-19 10:12,460.18,53.39,Wallet,129,Delivered
4620,553,25,2023-11-19 21:28,794.4,1.01,UPI,38,Delivered
4621,695,32,2023-04-05 18:35,263.17,1.03,Debit Card,52,Delivered
4622,317,59,2023-01-02 15:21,572.72,80.72,UPI,83,Delivered
4623,598,57,2023-02-10 13:55,196.76,82.72,Credit Card,85,Cancelled
4624,768,8,2023-08-25 22:34,748.95,83.36,UPI,13,Delivered
4625,886,5,2023-01-09 15:31,513.27,108.26,Credit Card,17,Delivered
4626,561,30,2023-11-11 17:26,701.59,138.19,Debit Card,84,Delivered
4627,258,51,2023-01-10 18:48,726.67,148.53,Cash,139,Returned
4628,757,8,2023-06-22 10:10,489.98,105.16,Credit Card,38,Delivered
4629,123,49,2023-04-11 18:6,577.41,77.1,UPI,28,Delivered
4630,342,19,2023-11-23 11:18,589.1,21.15,UPI,103,Delivered
4631,1195,44,2023-10-03 11:41,422.34,57.63,UPI,24,Delivered
4632,1083,59,2023-12-11 14:47,404.39,85.87,Debit Card,46,Failed
4633,260,55,2023-08-09 16:26,230.33,149.97,Wallet,84,Delivered
4634,95,30,2023-03-30 14:14,368.74,19.05,UPI,97,Delivered
4635,1149,15,2023-09-03 13:13,793.53,118.96,UPI,69,Delivered
4636,41,36,2023-01-21 19:8,288.9,149.84,Credit Card,69,Delivered
4637,254,55,2023-11-18 20:14,633.71,120.79,Cash,39,Delivered
4638,7,44,2023-08-04 14:50,141.54,115.07,UPI,75,Delivered
4639,728,27,2023-09-03 15:13,427.23,38.8,Debit Card,86,Delivered
4640,69,13,2023-08-17 14:5,140.89,0.5,Wallet,31,Delivered
4641,1105,14,2023-03-23 15:17,433.06,33.9,Wallet,65,Delivered
4642,542,37,2023-11-03 11:31,119.29,118.47,Wallet,15,Delivered
4643,89,54,2023-05-25 21:0,529.31,16.09,Debit Card,83,Delivered
4644,213,48,2023-01-09 22:35,510.56,44.42,Wallet,74,Delivered
4645,834,30,2023-12-23 19:29,658.49,84.38,Wallet,9,Delivered
4646,266,39,2023-01-31 16:49,508.3,86.97,Credit Card,13,Delivered
4647,912,47,2023-06-05 20:9,748.2,81.45,Wallet,120,Delivered
4648,293,13,2023-12-11 21:35,648.17,147.13,Credit Card,45,Delivered
4649,333,58,2023-12-12 19:44,192.86,1.84,Credit Card,90,Delivered
4650,1101,16,2023-11-29 10:39,285.83,73.14,Credit Card,134,Delivered
4651,1005,44,2023-11-20 16:34,118.36,75.66,Debit Card,104,Delivered
4652,47,7,2023-01-09 22:36,370.29,44,UPI,44,Delivered
4653,622,48,2023-11-27 18:34,456.68,78.76,Cash,2,Delivered
4654,427,55,2023-01-27 22:56,762.16,100.99,Wallet,125,Delivered
4655,210,55,2023-07-07 21:8,465.59,100.91,Cash,12,Delivered
4656,888,27,2023-08-22 21:12,646.72,13.18,UPI,114,Cancelled
4657,154,45,2023-12-06 13:12,287.62,120.37,Credit Card,67,Delivered
4658,415,55,2023-06-04 19:28,207.21,139.61,Credit Card,11,Delivered
4659,1181,35,2023-10-12 15:8,667.59,18.54,Credit Card,5,Cancelled
4660,1101,15,2023-03-29 19:18,273.2,62.5,Credit Card,45,Delivered
4661,769,28,2023-10-21 22:38,709.93,76.76,Wallet,117,Delivered
4662,983,35,2023-09-12 15:31,218.89,20.22,UPI,134,Delivered
4663,1155,7,2023-08-31 22:28,696.11,75.51,UPI,80,Delivered
4664,579,50,2023-09-06 13:33,640.99,31.03,UPI,94,Delivered
4665,740,46,2023-02-04 15:36,527.85,140.3,Cash,84,Delivered
4666,163,50,2023-11-30 22:46,695.15,67.27,Credit Card,89,Returned
4667,1039,51,2023-06-26 18:18,331.5,149.24,Debit Card,111,Delivered
4668,195,46,2023-05-01 18:27,216.22,6.98,UPI,67,Delivered
4669,542,20,2023-12-02 19:37,209.93,19.14,Cash,12,Returned
4670,359,32,2023-10-23 18:34,289.25,66.48,Wallet,27,Delivered
4671,850,38,2023-03-10 16:22,412.36,131.15,Credit Card,105,Delivered
4672,427,40,2023-12-11 10:21,713.22,83.28,Cash,86,Delivered
4673,497,32,2023-11-16 14:3,162.67,109.85,Debit Card,117,Delivered
4674,828,26,2023-02-27 21:47,740.67,63.53,Debit Card,130,Delivered
4675,486,58,2023-05-03 10:3,747.85,6.08,Wallet,137,Delivered
4676,330,39,2023-12-28 20:38,609.07,97.17,UPI,31,Delivered
4677,889,20,2023-01-04 10:25,730.2,95.1,UPI,113,Delivered
4678,991,18,2023-10-16 10:26,638.99,10.71,Cash,105,Delivered
4679,1171,50,2023-02-11 14:6,469.81,25.63,Cash,15,Delivered
4680,259,15,2023-03-05 18:7,520.53,71.42,UPI,97,Delivered
4681,292,52,2023-12-27 13:11,539.76,67,UPI,31,Delivered
4682,143,22,2023-11-10 20:36,188.83,112.86,Cash,2,Delivered
4683,747,51,2023-12-30 20:52,235.14,58.11,Credit Card,43,Delivered
4684,627,22,2023-06-13 22:21,466.36,99.5,Debit Card,115,Delivered
4685,90,53,2023-03-06 11:3,180.66,105.66,Debit Card,123,Delivered
4686,720,21,2023-08-16 17:24,775.49,96.75,Wallet,1,Delivered
4687,1188,2,2023-08-08 13:37,454.99,89.42,Debit Card,9,Delivered
4688,481,40,2023-08-16 13:59,366.06,120.85,Cash,130,Delivered
4689,84,53,2023-10-26 21:40,210.28,98.57,Credit Card,101,Cancelled
4690,1101,43,2023-01-04 22:37,391.57,125.13,Cash,110,Returned
4691,673,18,2023-09-11 22:24,311.7,95.5,UPI,140,Delivered
4692,517,23,2023-03-08 16:31,161.55,23.85,UPI,138,Delivered
4693,485,13,2023-06-16 10:10,776.9,46.42,Debit Card,111,Delivered
4694,782,41,2023-12-08 22:12,285.48,49.55,Credit Card,65,Cancelled
4695,104,9,2023-04-22 16:46,583.33,14.09,Wallet,65,Cancelled
4696,339,49,2023-08-15 15:40,163.93,103.85,Cash,61,Delivered
4697,687,7,2023-06-12 22:12,739.22,89.27,Wallet,95,Failed
4698,900,41,2023-07-18 14:57,513.53,88.46,Wallet,35,Failed
4699,607,54,2023-09-21 15:6,559.81,71.78,Wallet,139,Delivered
4700,223,1,2023-12-05 22:38,647.25,81.47,Wallet,38,Delivered
4701,1033,2,2023-05-31 13:41,524.14,1.21,Cash,114,Delivered
4702,1077,4,2023-02-01 22:3,149.64,14.44,UPI,39,Delivered
4703,1101,14,2023-01-30 12:41,400.71,102.5,Cash,149,Delivered
4704,503,32,2023-10-22 14:2,283.42,39.22,UPI,120,Delivered
4705,822,36,2023-01-22 21:21,440.7,16.19,UPI,110,Delivered
4706,624,2,2023-08-02 11:28,383.03,49.3,Cash,20,Cancelled
4707,165,40,2023-06-20 19:59,678.57,38.17,Cash,43,Returned
4708,1051,50,2023-03-18 16:9,272.93,4.41,Cash,149,Delivered
4709,1094,51,2023-08-08 13:58,240.91,61.58,UPI,64,Delivered
4710,1148,14,2023-04-06 15:19,770.66,4.05,Cash,107,Delivered
4711,19,20,2023-12-06 15:8,764.66,0.06,Credit Card,32,Delivered
4712,1046,25,2023-03-18 16:49,795.43,118.87,Debit Card,36,Delivered
4713,989,42,2023-11-30 15:36,497.87,47.25,Debit Card,105,Delivered
4714,450,49,2023-09-03 22:23,179.2,85.14,Credit Card,69,Delivered
4715,552,8,2023-07-19 12:40,716.12,44.66,Debit Card,109,Cancelled
4716,1072,28,2023-07-17 16:24,201.58,139.5,UPI,132,Delivered
4717,695,46,2023-08-11 22:22,208.92,109.38,Cash,7,Delivered
4718,587,21,2023-09-23 18:48,235.38,55.38,Cash,84,Delivered
4719,721,23,2023-03-18 10:50,557.39,31.59,Cash,149,Failed
4720,107,32,2023-03-06 10:36,175.04,20.67,Credit Card,147,Delivered
4721,776,8,2023-01-18 13:30,644.8,114.36,Credit Card,34,Delivered
4722,1110,31,2023-02-23 10:46,140.78,67.96,UPI,16,Cancelled
4723,1161,37,2023-01-09 15:55,177.31,34.79,Credit Card,38,Delivered
4724,898,16,2023-12-14 19:51,404.14,137.94,Cash,115,Returned
4725,336,40,2023-11-08 12:1,365.42,58.51,UPI,81,Delivered
4726,607,42,2023-02-23 14:55,792.8,81.52,UPI,119,Cancelled
4727,838,27,2023-12-19 20:11,776.8,128.67,Cash,132,Delivered
4728,602,40,2023-07-14 16:47,232.78,125.01,Wallet,56,Delivered
4729,403,41,2023-06-03 21:51,762.67,95.69,Cash,120,Delivered
4730,540,18,2023-03-31 14:7,584.58,133.29,UPI,50,Delivered
4731,1096,35,2023-06-26 21:6,386.19,142.81,Wallet,109,Delivered
4732,24,49,2023-09-28 22:59,617.74,140.27,Cash,117,Delivered
4733,624,52,2023-04-15 13:7,730.1,52.35,Cash,106,Delivered
4734,1080,15,2023-03-15 16:17,226.1,59.58,Wallet,82,Delivered
4735,986,53,2023-02-15 14:40,237.19,36.08,Wallet,114,Delivered
4736,223,27,2023-04-19 22:56,386.1,125.52,Debit Card,49,Delivered
4737,179,17,2023-02-12 21:34,218.45,18.27,Wallet,48,Delivered
4738,800,40,2023-07-13 16:21,352.28,53.26,Credit Card,134,Delivered
4739,434,2,2023-08-17 16:35,551.98,1.46,Wallet,126,Delivered
4740,793,49,2023-07-04 20:15,668.97,89.2,UPI,133,Delivered
4741,884,50,2023-11-09 13:37,311.35,98.76,Wallet,79,Delivered
4742,492,31,2023-07-29 12:24,297.21,37.35,Cash,144,Cancelled
4743,810,37,2023-01-22 17:30,645.82,110.51,Credit Card,112,Delivered
4744,961,41,2023-08-17 11:22,366.72,57.23,Wallet,145,Cancelled
4745,420,41,2023-07-06 11:37,672.93,46.76,Credit Card,120,Delivered
4746,649,34,2023-01-24 22:0,795.37,143.42,Debit Card,101,Failed
4747,1188,34,2023-08-28 13:48,785.77,88.3,Credit Card,107,Returned
4748,476,51,2023-03-23 10:37,563.88,37.85,Cash,79,Delivered
4749,170,55,2023-06-20 15:16,362.65,147.49,Debit Card,8,Delivered
4750,174,59,2023-03-09 13:7,145.84,58.13,Wallet,99,Delivered
4751,470,3,2023-11-18 14:3,616.63,97.17,Credit Card,61,Delivered
4752,345,17,2023-07-21 13:59,784.58,108.58,Debit Card,100,Delivered
4753,445,14,2023-02-22 12:47,147.59,63.34,Wallet,27,Delivered
4754,1042,14,2023-09-13 19:27,104.32,80.39,Wallet,119,Delivered
4755,1094,46,2023-05-23 13:0,682.24,35.97,Credit Card,20,Delivered
4756,628,38,2023-08-07 22:14,171.58,69.87,Credit Card,57,Delivered
4757,592,35,2023-01-22 11:47,157.14,46.62,Debit Card,23,Delivered
4758,527,1,2023-04-27 20:8,737.24,82.12,Credit Card,100,Delivered
4759,456,48,2023-06-28 10:41,155.69,100.48,Wallet,130,Delivered
4760,811,29,2023-12-05 17:26,179.81,92.1,Cash,40,Delivered
4761,188,4,2023-06-28 14:33,498.7,116.51,Debit Card,104,Delivered
4762,1021,33,2023-02-18 20:9,629.77,6.23,Cash,33,Delivered
4763,711,17,2023-09-12 14:20,379.7,11.79,Cash,29,Delivered
4764,529,28,2023-02-03 18:33,394.41,30.8,Wallet,33,Delivered
4765,434,50,2023-03-17 14:56,542.84,147.87,Cash,100,Delivered
4766,288,26,2023-12-06 15:49,453.8,120.04,UPI,145,Cancelled
4767,499,8,2023-12-31 13:11,113.04,138.62,Debit Card,74,Delivered
4768,303,34,2023-09-15 10:3,179.51,40.81,Wallet,65,Delivered
4769,87,59,2023-10-30 13:0,507.12,86.08,Credit Card,122,Delivered
4770,830,18,2023-02-21 12:12,655.56,83.23,Wallet,43,Delivered
4771,438,31,2023-11-02 22:41,634.17,85.43,Credit Card,117,Returned
4772,541,59,2023-11-23 18:39,618.04,107.64,Wallet,127,Delivered
4773,1046,27,2023-02-02 21:49,639.89,59.1,UPI,100,Delivered
4774,833,16,2023-10-27 11:59,131.11,101.58,Debit Card,91,Delivered
4775,797,58,2023-02-25 21:19,726.57,118.27,Cash,43,Delivered
4776,560,10,2023-12-18 18:33,722.5,43.36,Wallet,46,Delivered
4777,762,40,2023-09-27 13:28,472.35,141.86,Debit Card,25,Delivered
4778,467,12,2023-05-05 10:18,274.02,77.71,Debit Card,98,Delivered
4779,1125,22,2023-08-18 18:26,514.52,109.91,Debit Card,93,Delivered
4780,675,16,2023-06-26 14:27,490.52,109.34,Debit Card,99,Delivered
4781,685,12,2023-11-02 16:3,256.07,84.79,Debit Card,105,Failed
4782,1165,11,2023-08-01 17:33,522.19,48.4,Cash,74,Delivered
4783,138,20,2023-02-06 19:3,658.11,100.04,Cash,117,Delivered
4784,578,51,2023-10-20 12:31,664.27,13.09,Wallet,38,Delivered
4785,710,1,2023-01-12 18:55,141.79,147.22,Credit Card,1,Cancelled
4786,228,27,2023-03-21 15:0,238.01,27.6,Wallet,54,Delivered
4787,281,3,2023-02-27 14:3,567.76,41.31,Debit Card,96,Delivered
4788,684,12,2023-03-14 17:50,701.88,143.17,Credit Card,22,Delivered
4789,828,30,2023-02-15 15:11,464.85,27.98,Wallet,19,Delivered
4790,431,9,2023-05-08 21:35,595.27,25.51,Credit Card,34,Delivered
4791,1064,53,2023-03-12 10:0,114.75,120.68,Cash,44,Delivered
4792,302,54,2023-10-27 21:37,525.89,37.69,Debit Card,117,Returned
4793,1110,37,2023-04-01 22:44,773.34,14.21,Credit Card,109,Delivered
4794,533,1,2023-01-16 16:31,562.71,34,UPI,67,Delivered
4795,769,42,2023-09-10 18:30,745.59,133.26,Debit Card,114,Delivered
4796,444,49,2023-09-29 16:40,496.21,42.05,Cash,22,Delivered
4797,1057,4,2023-07-25 18:29,690.37,104.26,Cash,29,Delivered
4798,260,15,2023-09-05 16:11,186.91,59.27,Wallet,142,Delivered
4799,739,51,2023-03-08 20:45,186.46,39.32,UPI,62,Delivered
4800,796,27,2023-02-12 14:54,184.13,21.61,Credit Card,15,Cancelled
4801,70,8,2023-10-28 21:41,442.19,145.83,Wallet,142,Delivered
4802,983,60,2023-07-18 10:15,331.18,78.17,Cash,115,Delivered
4803,481,60,2023-02-01 17:48,603.43,17.21,Credit Card,150,Delivered
4804,1168,23,2023-11-14 20:19,731.84,29.82,Cash,97,Delivered
4805,24,15,2023-05-26 14:5,533.56,61.09,Cash,87,Delivered
4806,965,27,2023-12-06 21:28,249.25,81.63,UPI,125,Delivered
4807,746,31,2023-09-17 16:42,751.61,27.27,Debit Card,120,Delivered
4808,845,39,2023-12-06 11:35,469.5,41.66,Credit Card,7,Delivered
4809,1199,47,2023-11-23 10:14,603.96,117.56,UPI,84,Delivered
4810,325,8,2023-09-01 15:55,723.35,62.62,Cash,7,Delivered
4811,798,30,2023-06-17 22:24,792.88,0.21,Cash,17,Delivered
4812,18,58,2023-12-21 11:24,454.24,8.09,UPI,32,Delivered
4813,44,55,2023-02-23 20:59,665.64,65.9,Credit Card,125,Delivered
4814,155,42,2023-05-31 16:4,496.81,9.02,Cash,79,Delivered
4815,867,18,2023-02-04 22:46,440.52,26.09,Credit Card,62,Returned
4816,922,4,2023-04-29 14:53,476.4,109.18,UPI,58,Delivered
4817,743,47,2023-09-16 15:22,438.99,72.06,Cash,111,Failed
4818,225,43,2023-11-08 11:17,394.72,72.37,Wallet,131,Delivered
4819,217,22,2023-12-16 15:55,606.6,89.73,Wallet,89,Delivered
4820,31,3,2023-01-05 10:10,274.77,118.28,Cash,80,Delivered
4821,1083,15,2023-07-12 19:40,531.47,23.79,Debit Card,118,Delivered
4822,898,35,2023-04-26 21:25,599.07,25.96,Cash,1,Delivered
4823,935,47,2023-10-16 20:55,724.46,18.21,Cash,110,Delivered
4824,445,38,2023-08-30 21:1,332.31,140.52,Cash,67,Delivered
4825,1131,33,2023-01-01 10:56,702.42,86.59,UPI,148,Delivered
4826,530,14,2023-10-16 15:11,761.7,13.9,Cash,62,Delivered
4827,738,48,2023-04-13 13:20,554.08,33.1,Cash,56,Delivered
4828,874,1,2023-03-25 13:25,640,108.84,UPI,56,Delivered
4829,566,53,2023-06-24 10:37,383.99,4.35,Cash,78,Delivered
4830,76,49,2023-05-22 19:45,766.49,108.85,Wallet,79,Cancelled
4831,547,26,2023-10-25 16:54,569.6,136.72,Wallet,96,Delivered
4832,267,8,2023-02-25 16:53,317.11,8.46,Cash,146,Delivered
4833,317,50,2023-03-17 17:18,382.98,27.96,UPI,48,Delivered
4834,1145,16,2023-12-21 13:44,532.43,0.36,Cash,38,Delivered
4835,25,38,2023-02-11 15:27,263.89,16.35,Cash,22,Delivered
4836,160,10,2023-05-06 21:39,627.74,92.55,Credit Card,73,Returned
4837,596,42,2023-06-28 22:41,257.28,6.72,Debit Card,129,Cancelled
4838,1138,37,2023-07-16 14:36,514.25,63.88,UPI,125,Delivered
4839,900,26,2023-03-02 16:27,587.9,75.51,Debit Card,124,Delivered
4840,502,28,2023-10-24 18:28,701.82,135.99,Credit Card,75,Delivered
4841,1190,12,2023-07-25 15:53,613.73,71.14,Debit Card,134,Delivered
4842,1013,20,2023-06-29 17:33,659.18,21.38,Cash,56,Delivered
4843,703,49,2023-06-14 10:41,739.05,43.39,Wallet,120,Delivered
4844,1199,14,2023-09-27 11:32,518.44,100.83,UPI,12,Delivered
4845,1,46,2023-04-28 11:27,692.4,16.82,UPI,39,Delivered
4846,741,35,2023-04-10 22:47,262.31,34.76,Cash,108,Delivered
4847,1110,29,2023-03-28 19:16,670.31,149.37,Debit Card,140,Delivered
4848,320,12,2023-05-04 20:31,255.18,0.83,UPI,33,Delivered
4849,382,52,2023-12-23 13:38,754.24,22.83,Credit Card,120,Delivered
4850,898,18,2023-04-04 19:22,330.98,126.55,Credit Card,83,Delivered
4851,717,44,2023-04-10 13:57,220.29,15.21,Debit Card,19,Returned
4852,307,2,2023-12-23 20:18,203.72,5.05,Credit Card,85,Delivered
4853,1168,2,2023-12-23 14:7,231.09,18.2,Wallet,128,Delivered
4854,391,59,2023-11-23 17:12,413.28,104.04,Cash,43,Cancelled
4855,1193,17,2023-04-11 21:26,465.5,148.97,UPI,73,Delivered
4856,990,10,2023-03-23 17:40,739.65,88.6,Cash,86,Delivered
4857,298,18,2023-05-10 10:59,366.71,18.65,Debit Card,19,Delivered
4858,233,22,2023-08-15 10:44,252.24,27.57,Cash,11,Delivered
4859,271,19,2023-02-07 21:39,620.67,80.65,UPI,128,Delivered
4860,1084,58,2023-03-05 18:5,194.26,107.35,UPI,99,Delivered
4861,677,53,2023-04-22 15:48,724.6,99.44,Debit Card,45,Delivered
4862,706,1,2023-10-04 12:22,386.58,86.21,UPI,62,Delivered
4863,234,24,2023-11-28 18:28,529.69,147.94,Credit Card,95,Delivered
4864,845,36,2023-10-10 15:20,230.33,29.71,Cash,142,Delivered
4865,491,25,2023-11-23 20:40,201.87,25.94,Wallet,34,Delivered
4866,503,36,2023-05-13 14:57,659.19,128.86,Wallet,98,Delivered
4867,890,31,2023-05-12 14:6,400.79,43.62,Wallet,60,Delivered
4868,592,31,2023-02-04 13:56,790.72,49.88,Debit Card,64,Delivered
4869,746,2,2023-08-08 11:55,467.01,82.3,Wallet,42,Delivered
4870,428,19,2023-07-04 14:6,691.96,57.19,Cash,149,Cancelled
4871,697,53,2023-12-08 10:30,785.97,43.15,UPI,104,Delivered
4872,646,12,2023-10-24 19:10,296.81,137.58,Credit Card,133,Cancelled
4873,732,10,2023-07-12 17:18,660.62,19.39,Wallet,66,Delivered
4874,800,31,2023-08-24 15:41,115.4,60.64,Wallet,114,Delivered
4875,364,45,2023-09-05 14:55,575.83,0.45,Wallet,136,Delivered
4876,202,22,2023-03-12 16:54,621.64,121.12,Credit Card,66,Delivered
4877,882,23,2023-07-01 15:26,434.15,25.26,Cash,87,Failed
4878,146,52,2023-04-15 15:47,213.47,115.95,Wallet,62,Delivered
4879,836,23,2023-02-08 16:1,531.7,22.29,UPI,148,Delivered
4880,639,15,2023-03-01 17:43,728.27,62.51,Debit Card,132,Cancelled
4881,135,26,2023-10-26 15:19,751.92,109.23,Credit Card,143,Delivered
4882,626,3,2023-06-04 22:22,622.27,40.62,Cash,20,Delivered
4883,64,23,2023-08-28 17:16,284.6,47.09,UPI,24,Delivered
4884,491,20,2023-05-02 22:12,709.23,100.1,Credit Card,9,Delivered
4885,41,45,2023-12-06 19:24,722.18,28.16,Credit Card,116,Delivered
4886,1027,40,2023-08-02 13:47,357.07,142.77,Debit Card,149,Failed
4887,913,57,2023-11-13 10:39,228.09,28.32,Debit Card,41,Delivered
4888,975,39,2023-11-27 18:4,712.26,112.5,Cash,13,Delivered
